CODE_COMITE;CODE_CAMPAGNE;CODE_OFFRE;OFF_LIBELLE
069;23BFP800;D0U77;D0U77 BF L08 - LA POINTE DE PENMARC-H
069;23BFP800;D0U78;D0U78 BF L08 - FAMILLE MARY
069;23BFP800;D0U79;D0U79 BF L08 - PELERIN MAGAZINE
069;23BFP800;D0U80;D0U80 BF L08 - PAUL ET MARIE DECAYZAC
069;23BFP800;D0U81;D0U81 BF L08 - LABORATOIRE DOCTEUR PIERRE RICAUD
069;23BFP800;D0U82;D0U82 BF L08 - LINVOSGES
069;23BFP800;D0U83;D0U83 BF L08 - CONEX + VAD
069;23BFP800;D0U84;D0U84 BF L08 - DAMART
069;23BFP800;D0U85;D0U85 BF L08 - SEDAGYL
069;23BFP800;D0U86;D0U86 BF L08 - FEDE FRANCAISE DE LA RANDO
069;23BFP800;D0U87;D0U87 BF L08 - FRANCOISE SAGET
069;23BFP800;D0U88;D0U88 BF L08 - NOTRE TEMPS
069;23BFP800;D0U89;D0U89 BF L08 - DOMAINE APICOLE DE CHEZELLES
069;23BFP800;D0U90;D0U90 BF L08 - TEMPS L
069;23BFP800;D0U91;D0U91 BF L08 - TRADITIONS DU PERIGORD
069;23BFP800;D0U92;D0U92 BF L08 - TELE 7 JEUX
069;23BFP800;D0N19;D0N19 BF Janvier S1 - Nouveaux
069;23BFP800;D0N20;D0N20 BF Janvier S3 - Genereux
069;23BFP800;D0N21;D0N21 BF Janvier S4 - Frequents moyens
069;23BFP800;B0V65;B0V65 BF Mission collecte Sites Prives CD69 2023
069;23BFP800;D0W93;D0W93 BF L11 - TOP SANTE
069;23BFP800;D0W94;D0W94 BF L11 - L-OBS
069;23BFP800;D0W95;D0W95 BF L11 - MYLIST
069;23BFP800;D0W96;D0W96 BF L11 - FOIES GRAS CHAMPION
069;23BFP800;D0W97;D0W97 BF L11 - SANTINNOV
069;23BFP800;D0W98;D0W98 BF L11 - CHASSE MAREE
069;23BFP800;D0W99;D0W99 BF L11 - GROUPE MARIE CLAIRE
069;23BFP800;D0X01;D0X01 BF L11 - TELE STAR
069;23BFP800;D0X02;D0X02 BF L11 - L-HOMME MODERNE
069;23BFP800;D0X03;D0X03 BF L11 - MAGNIFICAT
069;23BFP800;D0X04;D0X04 BF L11 - PLEINE VIE
069;23BFP800;D0X05;D0X05 BF L11 - YVES ROCHER VPC
069;23BFP800;D0X06;D0X06 BF L11 - YVES ROCHER MAGASINS
069;23BFP800;D0X07;D0X07 BF L11 - PRISMA POLE FEMININ
069;23BFP800;D0X08;D0X08 BF L11 - CONEX + PRESSE
069;23BFP800;D0X09;D0X09 BF L11 - PRISMA POLE TELE
069;23BFP800;D0X10;D0X10 BF L11 - WITT INTERNATIONAL
069;23BFP800;D0X11;D0X11 BF L11 - DAXON MOVITEX
069;23BFP800;D0X12;D0X12 BF L11 - CAPITAL
069;23BFP800;D0X13;D0X13 BF L11 - LE CHASSEUR FRANCAIS
069;23BFP800;D0X14;D0X14 BF L11 - L-AMI DES JARDINS ET DE LA MAISON
069;23BFP800;D0X15;D0X15 BF L11 - RUSTICA
069;23BFP800;D0X16;D0X16 BF L11 - PARIS MATCH
069;23BFP800;D0X17;D0X17 BF L11 - ISIDORE PENVEN
069;23BFP800;D0X18;D0X18 BF L11 - WILLEMSE
069;23BFP800;D0X19;D0X19 BF L11 - FEMME ACTUELLE
069;23BFP800;D0X20;D0X20 BF L11 - MISSEGLE
069;23BFP800;D0X21;D0X21 BF L12 - INACTIFS 5-6 ANS
069;23BFP800;D0X22;D0X22 BF L12 -  BLANCHE PORTE DOM TOM
069;23BFP800;D0X23;D0X23 BF L12 - TANDEM DOM TOM
069;23BFP800;D0X25;D0X25 BF INACTIFS + 7 ANS
069;23BFP800;D0O80;D0O80 BF PA Nov S2 - Inactifs 36-48 mois
069;23BFP800;D0O79;D0O79 BF PA Nov S1 - Nouveaux
069;23BFP800;D0O81;D0O81 BF PA Nov S3 - Genereux
069;23BFP800;D0O82;D0O82 BF PA Nov S4 - Frequents moyens
069;23BFP800;D0O83;D0O83 BF PA Nov S5 - Occasionnels moyens
069;23BFP800;D0O84;D0O84 BF PA Nov S6 - Annuels moyens
069;23BFP800;D0O85;D0O85 BF PA Nov S7 - Occasionnels petits
069;23BFP800;D0O86;D0O86 BF PA Nov S8 - Annuels petits
069;23BFP800;D0O87;D0O87 BF PA Nov S10 - Inactifs 48-60 mois
069;23BFP800;D0O95;D0O95 BF PA Nov divers
069;23BFP800;D0O97;D0O97 BF Decembre S1 - Nouveaux
069;23BFP800;D0O98;D0O98 BF Decembre S2 - Inactifs 36-48 mois
069;23BFP800;D0O99;D0O99 BF Decembre S3 - Genereux
069;23BFP800;D0P01;D0P01 BF Decembre S4 - Frequents moyens
069;23BFP800;D0P02;D0P02 BF Decembre S5 - Occasionnels moyens
069;23BFP800;D0P03;D0P03 BF Decembre S6 - Annuels moyens
069;23BFP800;D0P04;D0P04 BF Decembre S7 - Occasionnels petits
069;23BFP800;D0P05;D0P05 BF Decembre S8 - Annuels petits
069;23BFP800;D0P06;D0P06 BF Decembre S10 - Inactifs 48-60 mois
069;23BFP800;D0P07;D0P07 BF Decembre divers
069;24BFP800;D0Z12;D0Z12 BF Juin S2 PA - Inactifs 36-48 mois
069;24BFP800;D0Z11;D0Z11 BF Juin S1 PA - Nouveaux
069;24BFP800;D0Z13;D0Z13 BF Juin S3 PA - Genereux
069;24BFP800;D0Z14;D0Z14 BF Juin S4 PA - Frequents moyens
069;24BFP800;D0Z15;D0Z15 BF Juin S5 PA - Occasionnels moyens
069;24BFP800;D0Z16;D0Z16 BF Juin S6 PA - Annuels moyens
069;24BFP800;D0Z17;D0Z17 BF Juin S7 PA - Occasionnels petits
069;24BFP800;D0Z18;D0Z18 BF Juin S8 PA - Annuels petits
069;24BFP800;D0Z19;D0Z19 BF Juin S10 PA - Inactifs 48-60 mois
069;24BFP800;D0Z38;D0Z38 BF Juin  PA - Divers
069;23BFP800;D0X78;D0X78 BF PA Tlmktg - TransfoDigit 24 m+ 100-500 ?
069;23BFP800;D0X79;D0X79 BF PA Tlmktg - Transfo Divers
069;23BFP800;D0X29;D0X29 BF PA TMKG-Up Digit 15?+
069;23BFP800;D0X28;D0X28 BF PA TMKG-Up Digit 5-14?
069;23BFP800;D0X30;D0X30 BF PA TMKG-Up Cour -de 24 5-14?
069;23BFP800;D0X31;D0X31 BF PA TMKG-Up Cour 24-48 5-14?
069;23BFP800;D0X32;D0X32 BF PA TMKG-Up Cour + de 48 5-14?
069;23BFP800;D0X33;D0X33 BF PA TMKG-Up Cour 15? & +
069;23BFP800;D0X34;D0X34 BF PA TMKG-Up Stre 6-24 5-10?
069;23BFP800;D0X35;D0X35 BF PA TMKG-Up Stre 6-24 11-14?
069;23BFP800;D0X36;D0X36 BF PA TMKG-Up Stre 24-48 5-14?
069;23BFP800;D0X37;D0X37 BF PA TMKG-Up Stre + de 48 5-9?
069;23BFP800;D0X38;D0X38 BF PA TMKG-Up Stre + de 48 10-14?
069;23BFP800;D0X39;D0X39 BF PA TMKG-Up Stre 15? & +
069;23BFP800;D0X41;D0X41 BF PA Telem TransfoCourrier 6-24M 50-100 ?
069;23BFP800;D0X42;D0X42 BF PA TelemTransforCourrier 6-24M 100-500 ?
069;23BFP800;D0X43;D0X43 BF PA Telem TransfoCourrier 24M+ 50-100
069;23BFP800;D0X44;D0X44 BF PA TelemTransforCourrier 24M+ 100-500 ?
069;23BFP800;D0X45;D0X45 BF PA TelemTransforDigit 6-24 mois 50-100 ?
069;23BFP800;D0X46;D0X46 BF PA TelemTransforDigit 6-24M 100-500 ?
069;23BFP800;D0X48;D0X48 BF Quete Deces PA - Fidelisation 1/10 ?
069;23BFP800;D0X49;D0X49 BF Quete Deces PA - Fidelisation 11/20 ?
069;24BFP800;E0D36;E0D36 BF Mission Street IDF AS 2024
069;24BFP800;E0D37;E0D37 BF Mission SP IDF AS 2024
069;24BFP800;E0E87;E0E87 BF Reactivation Dons PA
069;23BFP800;D0X50;D0X50 BF Quete Deces PA - Fidelisation 21/30 ?
069;23BFP800;D0X54;D0X54 BF Quete Deces PA - Fidelisation Divers
069;23BFP800;D0X51;D0X51 BF Quete Deces PA - Fidelisation 31/40 ?
069;23BFP800;D0X52;D0X52 BF Quete Deces PA  -  Fidelisation 41/50 ?
069;23BFP800;D0X53;D0X53 BF Quete Deces PA - Fidelisation > 50 ?
069;23BFP800;D0X82;D0X82 BF PA Formulaire - Email
069;23BFP800;D0X83;D0X83 BF PA Formulaire - SMS
069;23BFP800;D0X84;D0X84 BF PA Formulaire - QR CODE
069;23BFP800;D0X85;D0X85 BF PA Formulaire - META
069;24BFP800;E0B33;E0B33 BF PA INTERNET IRAISER PART
069;24BFP800;E2B33;E2B33 BF PA INTERNET IRAISER ASSOCIATION
069;24BFP800;E0E84;E0E84 BF PA spontanes comites 2024
069;24BFP800;D0Y26;D0Y26 BF Mars S1 PA - Nouveaux
069;24BFP800;D0Y27;D0Y27 BF Mars S2  PA - Inactifs 36-48 mois
069;24BFP800;D0Y28;D0Y28 BF Mars S3 PA - Genereux
069;24BFP800;D0Y29;D0Y29 BF Mars S4 PA - Frequents moyens
069;24BFP800;D0Y30;D0Y30 BF Mars S5 PA - Occasionnels moyens
069;24BFP800;D0Y31;D0Y31 BF Mars S6 PA - Annuels moyens
069;24BFP800;D0Y32;D0Y32 BF Mars S7 PA - Occasionnels petits
069;24BFP800;D0Y33;D0Y33 BF Mars S8 PA - Annuels petits
069;24BFP800;D0Y34;D0Y34 BF Mars S10  PA - Inactifs 48-60 mois
069;24BFP800;D0Y53;D0Y53 BF Mars PA Divers
069;24BFP800;E0D56;E0D56 BF Missions sites prives DLR 2024
069;23BFP800;D0W92;D0W92 BF L11 - LE POINT
069;24BFP800;E1E84;E1E84 BF PA spontanes comites entreprises 2024
069;24BFP800;E0E85;E0E85 BF Brochure tout en un PA
069;24BFP800;E0E86;E0E86 BF Reliquat Telemarketing
069;24BFP800;D0Z39;D0Z39 BF Juillet S1 PA - Nouveaux
069;24BFP800;D0Z40;D0Z40 BF Juillet S2 PA - Inactifs 36-48 mois
069;24BFP800;D0Z41;D0Z41 BF Juillet S3 PA - Genereux
069;24BFP800;D0Z42;D0Z42 BF Juillet S4 PA - Frequents moyens
069;24BFP800;D0Z43;D0Z43 BF Juillet S5 PA - Occasionnels moyens
069;24BFP800;D0Z44;D0Z44 BF Juillet S6 PA - Annuels moyens
069;24BFP800;D0Z45;D0Z45 BF Juillet S7 PA - Occasionnels petits
069;24BFP800;D0Z46;D0Z46 BF Juillet S8 PA - Annuels petits
069;24BFP800;D0Z47;D0Z47 BF Juillet S10 PA - Inactifs 48-60 mois
069;24BFP800;D0Z66;D0Z66 BF Divers PA fid de juillet
069;24BFP800;D0Y16;D0Y16 BF Fevrier S1 - Nouveaux PA
069;24BFP800;D0Y17;D0Y17 BF Fevrier S2 - Inactifs 36-48 mois PA
069;24BFP800;D0Y18;D0Y18 BF Fevrier S3 - Genereux PA
069;24BFP800;D0Y19;D0Y19 BF Fevrier S4 - Frequents moyens PA
069;24BFP800;D0Y20;D0Y20 BF Fevrier S5 - Occasionnels moyens PA
069;24BFP800;D0Y21;D0Y21 BF Fevrier S6 - Annuels moyens PA
069;24BFP800;D0Y22;D0Y22 BF Fevrier S7 - Occasionnels petits PA
069;24BFP800;D0Y23;D0Y23 BF Fevrier S8 - Annuels petits PA
069;24BFP800;D0Y24;D0Y24 BF Fevrier S10 - Inactifs 48-60 mois PA
069;24BFP800;D0Y25;D0Y25 BF Fevrier Divers PA
069;24BFP800;D0Y82;D0Y82 BF Mai  PA S1 - Nouveaux
069;24BFP800;D0Y83;D0Y83 BF Mai S2 PA - Inactifs 36-48 mois
069;24BFP800;D0Y84;D0Y84 BF Mai PA S3 - Genereux
069;24BFP800;D0Y85;D0Y85 BF Mai PA S4 - Frequents moyens
069;24BFP800;D0Y86;D0Y86 BF Mai PA S5 - Occasionnels moyens
069;24BFP800;D0Y87;D0Y87 BF Mai PA S6 - Annuels moyens
069;24BFP800;D0Y88;D0Y88 BF Mai PA S7 - Occasionnels petits
069;24BFP800;D0Y89;D0Y89 BF Mai PA S8 - Annuels petits
069;24BFP800;D0Y90;D0Y90 BF Mai PA S10 - Inactifs 48-60 mois
069;24BFP800;D0Z10;D0Z10 BF Mai PA Divers
069;24BFP800;D0Y54;D0Y54 BF Avril S1 PA - Nouveaux
069;24BFP800;D0Y55;D0Y55 BF Avril S2 PA - Inactifs 36-48 mois
069;24BFP800;D0Y56;D0Y56 BF Avril S3 PA- Genereux
069;24BFP800;D0Y57;D0Y57 BF Avril S4 PA - Frequents moyens
069;24BFP800;D0Y58;D0Y58 BF Avril S5 PA - Occasionnels moyens
069;24BFP800;D0Y59;D0Y59 BF Avril S6 PA - Annuels moyens
069;24BFP800;D0Y60;D0Y60 BF Avril S7 PA - Occasionnels petits
069;24BFP800;D0Y61;D0Y61 BF Avril S8 PA - Annuels petits
069;24BFP800;D0Y62;D0Y62 BF Avril S10 PA - Inactifs 48-60 mois
069;24BFP800;D0Y81;D0Y81 BF Avril PA Divers
069;24BFP800;E1B33;E1B33 BF PA INTERNET IRAISER ENTREPRISE
069;23BFP800;D0X47;D0X47 BF PA telem transfo Digital 24 + 50-100 ?
069;24BFP800;D0X87;D0X87 BF S1 - Nouveaux PA
069;24BFP800;D0X88;D0X88 BF S2 - Inactifs 36-48 mois PA
069;24BFP800;D0X89;D0X89 BF S3 - Genereux PA
069;24BFP800;D0X90;D0X90 BF S4 - Frequents moyens PA
069;24BFP800;D0X91;D0X91 BF S5 - Occasionnels moyens PA
069;24BFP800;D0X92;D0X92 BF S6 - Annuels moyens PA
069;24BFP800;D0X93;D0X93 BF S7 - Occasionnels petits PA
069;24BFP800;D0X94;D0X94 BF S8 - Annuels petits PA
069;24BFP800;D0X95;D0X95 BF S10 - Inactifs 48-60 mois PA
069;24BFP800;D0X96;D0X96 BF S1 - Nouveaux test PA
069;24BFP800;D0X97;D0X97 BF S2 - Inactifs 36-48 mois test PA
069;24BFP800;D0X98;D0X98 BF S3 - Genereux test PA
069;24BFP800;D0X99;D0X99 BF S4 - Frequents moyens test PA
069;24BFP800;D0Y01;D0Y01 BF S5 - Occasionnels moyens test PA
069;24BFP800;D0Y02;D0Y02 BF S6 - Annuels moyens test PA
069;24BFP800;D0Y03;D0Y03 BF S7 - Occasionnels petits test PA
069;24BFP800;D0Y04;D0Y04 BF S8 - Annuels petits test PA
069;24BFP800;D0Y05;D0Y05 BF S10 - Inactifs 48-60 mois test PA
069;24BFP800;D0Y06;D0Y06 BF S1 - Nouveaux controle PA
069;24BFP800;D0Y07;D0Y07 BF S2 - Inactifs 36-48 mois controle PA
069;24BFP800;D0Y08;D0Y08 BF S3 - Genereux controle PA
069;24BFP800;D0Y09;D0Y09 BF S4 - Frequents moyens controle PA
069;24BFP800;D0Y10;D0Y10 BF S5 - Occasionnels moyens controle PA
069;24BFP800;D0Y11;D0Y11 BF S6 - Annuels moyens controle PA
069;24BFP800;D0Y12;D0Y12 BF S7 - Occasionnels petits controle PA
069;24BFP800;D0Y13;D0Y13 BF S8 - Annuels petits controle PA
069;24BFP800;D0Y14;D0Y14 BF S10 - Inactifs 48-60 mois controle PA
069;24BFP800;D0Y15;D0Y15 BF Divers PA
